date,product_id,quantity_sold,total_sales
23-06-2022 17:37,6609,1,211.07
23-06-2022 17:37,6957,2,211.07
23-06-2022 17:37,6740,1,211.07
23-06-2022 17:37,6950,1,211.07
20-06-2022 19:56,6175,1,203.45
20-06-2022 16:46,6591,1,352.35
20-06-2022 15:56,6816,1,107.67
20-06-2022 09:36,6016,4,182.92
17-06-2022 14:20,6609,1,86.67
16-06-2022 16:28,6591,1,340.42
15-06-2022 20:41,6591,1,262.67
15-06-2022 12:20,6740,4,380.88
14-06-2022 15:30,6609,1,119.1
13-06-2022 18:31,6609,2,163.92
13-06-2022 17:04,6021,1,43.5
11-06-2022 11:36,6021,10,251.2
11-06-2022 06:55,5942,1,207.67
10-06-2022 15:17,6609,1,91
09-06-2022 14:55,6175,1,197.95
09-06-2022 13:40,6609,1,98.5
09-06-2022 13:40,6953,2,98.5
09-06-2022 11:43,6175,1,199.87
08-06-2022 14:40,6175,5,992.85
08-06-2022 09:50,5956,1,267.06
07-06-2022 13:46,6175,1,191.33
06-06-2022 20:58,6175,1,205.71
02-06-2022 10:59,6609,1,86.67
31-05-2022 17:46,6803,1,269
29-05-2022 14:43,6609,1,98
26-05-2022 07:27,6591,1,262.16
25-05-2022 23:27,6609,1,113.17
23-05-2022 15:12,6175,1,199.21
23-05-2022 10:07,23774,1,42.64
22-05-2022 11:23,6026,1,170.12
20-05-2022 12:39,6619,1,135.66
19-05-2022 18:04,6591,1,291.36
18-05-2022 16:51,6687,1,156.42
18-05-2022 16:33,6459,2,455.08
17-05-2022 01:34,6609,1,87.18
12-05-2022 15:29,6459,1,233.95
11-05-2022 18:42,6459,2,455.08
10-05-2022 11:26,6175,2,403.66
09-05-2022 15:38,6175,1,191.33
04-05-2022 10:35,6175,1,197.95
03-05-2022 11:01,6022,1,230.95
02-05-2022 10:47,6021,1,45.5
29-04-2022 18:11,6016,4,333.34
29-04-2022 18:11,6021,6,333.34
25-04-2022 14:58,6740,2,217.17
23-04-2022 01:02,6459,2,706.87
22-04-2022 11:06,6021,10,273.32
20-04-2022 17:24,6459,4,2567.2
19-04-2022 14:31,6459,1,222.67
19-04-2022 14:29,6021,1,45.5
19-04-2022 13:22,6175,1,197.95
13-04-2022 16:42,6175,1,199.21
13-04-2022 16:38,6609,6,528.06
13-04-2022 16:38,6959,12,528.06
10-04-2022 13:44,23239,5,37.05
05-04-2022 09:51,6175,1,190.55
04-04-2022 15:44,6740,1,106.67
01-04-2022 19:06,6609,5,362.33
01-04-2022 13:57,6021,3,92.16
01-04-2022 09:05,6740,2,213.9
01-04-2022 06:16,6175,1,190.55
31-03-2022 12:10,6816,2,233.67
29-03-2022 17:11,6021,1,102.89
29-03-2022 13:05,6740,1,109.42
29-03-2022 07:20,6591,6,3302.16
28-03-2022 18:39,6175,1,203.45
28-03-2022 12:00,6021,26,718.15
24-03-2022 18:12,23774,1,49.36
24-03-2022 08:35,6021,16,467.91
23-03-2022 16:30,6016,3,494.68
23-03-2022 12:58,6459,1,654.34
22-03-2022 14:23,6016,20,1074.6
21-03-2022 13:22,6184,1,257.1
17-03-2022 17:01,6619,1,138.5
16-03-2022 17:47,6609,1,84.7
16-03-2022 15:39,6175,5,988.05
16-03-2022 08:39,6816,1,125.67
14-03-2022 15:37,23785,1,37.66
09-03-2022 18:01,6175,1,196.1
08-03-2022 09:14,6175,1,193.71
07-03-2022 07:49,6816,1,1064.64
07-03-2022 07:49,6816,1,1064.64
07-03-2022 07:49,6459,1,1064.64
03-03-2022 17:30,6619,1,119.5
03-03-2022 14:59,6609,1,86.16
28-02-2022 10:47,5931,3,836.66
28-02-2022 09:19,6609,1,91.66
27-02-2022 10:51,6021,1,39.67
24-02-2022 15:58,6609,5,370.87
22-02-2022 16:21,6609,2,181.52
21-02-2022 17:21,6816,2,231.7
19-02-2022 10:22,8313,1,5.65
17-02-2022 14:00,6740,1,149.28
16-02-2022 17:23,6687,2,276.18
16-02-2022 15:30,6609,1,92.5
16-02-2022 07:54,6687,6,1077.19
14-02-2022 23:55,6175,1,205.37
14-02-2022 11:41,6093,1,122.8
14-02-2022 09:37,6459,2,462.44
11-02-2022 17:17,6175,1,199.21
11-02-2022 14:33,6021,1,40.18
11-02-2022 12:47,23774,1,43.84
11-02-2022 10:17,6459,1,332.15
10-02-2022 12:37,6609,1,100.12
09-02-2022 09:18,6184,1,257.1
08-02-2022 16:40,6609,1,106.81
07-02-2022 20:02,6619,2,678.03
07-02-2022 17:37,6021,1,43.5
07-02-2022 12:07,6175,1,190.55
07-02-2022 10:17,6175,1,191.33
06-02-2022 16:21,6175,1,193.71
06-02-2022 14:57,6175,1,190.55
06-02-2022 13:33,6459,1,229.71
04-02-2022 14:35,6459,1,222.16
02-02-2022 14:56,6175,1,190.55
01-02-2022 16:57,6609,1,107.35
01-02-2022 16:34,6021,1,40.67
01-02-2022 15:49,6740,2,217.5
31-01-2022 13:02,6021,4,111.5
30-01-2022 22:38,6175,1,211.45
25-01-2022 12:21,6619,2,228.5
22-01-2022 15:41,6175,1,199.87
20-01-2022 13:09,6175,4,793.36
18-01-2022 17:30,6175,2,405.28
18-01-2022 14:46,6619,1,324.7
17-01-2022 21:45,6687,1,149.42
17-01-2022 12:01,6175,1,205.37
13-01-2022 13:45,26681,1,267.75
13-01-2022 10:29,6022,1,297.71
11-01-2022 15:59,5931,1,246.67
10-01-2022 21:21,6619,1,332.5
07-01-2022 15:14,6687,1,146.67
07-01-2022 13:38,6021,5,135.87
07-01-2022 13:10,6184,2,528.62
07-01-2022 09:25,6184,1,260.21
06-01-2022 22:00,6816,1,108.18
06-01-2022 11:34,6021,25,650.45
05-01-2022 14:04,6021,1,62.49
02-01-2022 20:14,6609,1,86.67
02-01-2022 14:09,6816,1,110.42
29-12-2021 12:26,6619,2,633.7
28-12-2021 18:32,6175,1,193.71
28-12-2021 08:04,6175,2,393.18
28-12-2021 07:01,6021,84,2033.68
27-12-2021 10:58,6175,1,196.1
23-12-2021 10:52,6175,1,201.97
22-12-2021 19:56,6609,1,91.59
22-12-2021 17:27,6093,2,185.29
22-12-2021 14:05,6021,1,44.59
22-12-2021 05:30,6093,3,319.12
21-12-2021 13:46,6021,3,82.55
18-12-2021 07:13,6175,1,189.2
16-12-2021 17:23,6212,1,793.82
16-12-2021 17:23,23239,6,793.82
16-12-2021 13:15,23774,1,36.53
15-12-2021 17:53,6803,1,237.59
15-12-2021 14:32,6609,1,84.92
15-12-2021 13:18,6591,1,261.55
14-12-2021 15:22,6184,2,525.14
14-12-2021 10:05,6609,1,617.04
14-12-2021 10:05,23774,2,617.04
14-12-2021 10:05,6175,2,617.04
13-12-2021 16:33,6459,1,633.38
12-12-2021 17:50,6021,5,123.93
11-12-2021 22:59,6609,1,96.54
10-12-2021 10:20,6816,4,455.17
10-12-2021 09:10,6609,1,85.55
09-12-2021 18:28,6175,1,190.71
09-12-2021 06:12,6790,1,231.04
08-12-2021 17:03,6185,1,309.02
08-12-2021 16:55,6212,1,339.71
08-12-2021 14:44,6740,1,204.46
08-12-2021 10:36,6175,1,197.93
07-12-2021 14:21,6963,2,241.55
07-12-2021 14:21,6803,1,241.55
05-12-2021 17:35,6175,1,190.71
03-12-2021 18:47,6740,1,108.65
03-12-2021 11:00,6021,1,37.03
02-12-2021 15:53,6609,5,372.97
01-12-2021 17:21,6175,2,399.74
01-12-2021 14:30,6175,1,197.02
01-12-2021 09:50,6619,1,131.55
30-11-2021 10:32,6572,1,231.55
29-11-2021 12:20,6175,1,190.71
29-11-2021 09:08,26681,1,285.69
26-11-2021 15:23,6790,1,407.07
24-11-2021 13:26,6609,7,524.84
19-11-2021 18:19,6021,1,37.52
19-11-2021 12:54,6459,1,222.52
19-11-2021 12:20,6609,1,94.15
18-11-2021 13:40,6459,4,888.61
18-11-2021 09:10,6619,1,132.03
17-11-2021 14:30,6609,1,88.65
17-11-2021 13:52,6619,2,214.59
16-11-2021 10:55,5931,2,481.02
16-11-2021 10:32,6175,1,301.44
15-11-2021 11:47,6021,10,277.14
15-11-2021 11:08,6459,1,220.92
12-11-2021 11:56,6459,1,230.43
11-11-2021 22:31,6021,5,130.61
11-11-2021 12:48,6687,1,300.44
09-11-2021 04:20,6740,1,313.65
09-11-2021 04:20,6740,1,313.65
08-11-2021 12:38,6021,2,57.98
08-11-2021 10:45,6609,1,86.5
05-11-2021 15:40,6205,1,372.02
05-11-2021 15:22,6459,1,348.22
05-11-2021 15:22,6687,1,348.22
05-11-2021 14:51,6021,4,269.22
04-11-2021 17:17,6022,1,431.91
04-11-2021 14:11,26681,1,280.46
04-11-2021 14:11,6953,2,280.46
04-11-2021 08:56,6459,2,427.25
04-11-2021 08:44,6459,2,454.75
03-11-2021 07:31,6021,1,32.55
02-11-2021 17:02,6609,10,724.5
01-11-2021 18:21,6021,4,98.59
01-11-2021 17:00,6459,1,218.52
01-11-2021 10:26,6021,1,33.03
29-10-2021 06:34,6591,1,257.55
23-10-2021 15:55,23774,1,123.02
23-10-2021 15:55,6816,1,123.02
22-10-2021 18:54,6619,2,205.03
21-10-2021 08:52,6609,15,1031.73
18-10-2021 16:44,6687,1,141.55
15-10-2021 18:38,6609,1,87.59
12-10-2021 09:06,6609,2,151.03
11-10-2021 10:47,6175,1,186.71
06-10-2021 12:43,6740,1,108.92
01-10-2021 16:33,6609,2,156.59
01-10-2021 13:01,6459,2,942.6
01-10-2021 13:01,6964,2,942.6
01-10-2021 09:07,6803,1,232.5
30-09-2021 16:04,6609,1,82.03
29-09-2021 13:24,6572,1,418.03
28-09-2021 11:53,6459,2,422.71
26-09-2021 15:47,6175,1,188.98
26-09-2021 13:59,6021,25,599.65
24-09-2021 14:30,6609,1,84.65
24-09-2021 12:03,6790,1,228.07
22-09-2021 16:24,6175,1,196.2
22-09-2021 14:53,6803,1,234.22
22-09-2021 14:53,8316,2,234.22
17-09-2021 15:27,6185,1,334.24
17-09-2021 15:27,23774,1,334.24
17-09-2021 15:27,23239,1,334.24
16-09-2021 12:27,6740,5,456.2
16-09-2021 09:33,6020,1,126.03
15-09-2021 07:02,6175,3,555.6
15-09-2021 06:52,6609,3,218.15
13-09-2021 15:31,6790,2,462.04
13-09-2021 05:44,6175,1,185.96
09-09-2021 12:39,6077,2,377.03
09-09-2021 04:10,6816,1,156.22
04-09-2021 22:12,6184,1,254.02
03-09-2021 15:50,6175,1,186.71
03-09-2021 07:50,6963,1,14.15
02-09-2021 04:43,6459,1,378
01-09-2021 09:38,6077,1,195.03
01-09-2021 08:16,6803,1,227.55
31-08-2021 11:08,6459,1,237.09
31-08-2021 11:05,6459,1,237.09
30-08-2021 17:51,6021,2,62.59
30-08-2021 16:35,6609,1,80.15
28-08-2021 18:17,6816,1,128.6
27-08-2021 04:38,6740,1,107.59
26-08-2021 10:43,7234,1,403.03
25-08-2021 14:17,6790,2,462.04
25-08-2021 13:07,6459,1,218.03
25-08-2021 09:56,6619,6,613.91
20-08-2021 13:24,6175,3,1177.5
20-08-2021 13:07,6459,1,339.83
19-08-2021 16:49,23774,2,441.54
18-08-2021 11:54,6803,1,258.47
15-08-2021 09:49,23774,2,191.98
12-08-2021 12:57,6740,1,112.76
12-08-2021 12:57,6950,2,112.76
12-08-2021 10:51,6459,2,427.25
11-08-2021 19:43,6175,1,186.71
11-08-2021 17:52,6018,2,237.25
11-08-2021 12:15,6459,1,643.76
09-08-2021 10:02,6459,3,635.06
07-08-2021 12:49,6609,1,81.55
05-08-2021 10:27,6459,1,545.81
02-08-2021 13:41,6184,1,252.25
01-08-2021 17:44,6175,1,186.71
29-07-2021 19:06,6619,1,190.96
28-07-2021 14:26,6790,1,180
27-07-2021 17:23,6609,2,136.59
26-07-2021 19:01,5931,3,849.63
26-07-2021 19:01,5931,1,849.63
26-07-2021 15:56,6175,1,168.91
26-07-2021 15:45,6459,1,199.92
26-07-2021 10:27,6021,3,72.55
26-07-2021 08:06,6459,2,409.97
23-07-2021 14:06,6459,3,578.71
23-07-2021 13:14,6619,1,93.15
17-07-2021 09:46,6609,1,94.03
16-07-2021 09:57,6459,1,201.52
16-07-2021 09:12,6687,1,169.49
10-07-2021 02:00,6024,1,100.55
09-07-2021 16:35,6021,1,38.59
07-07-2021 13:57,6459,2,895.44
06-07-2021 09:24,6205,1,342.98
05-07-2021 10:06,6957,1,1.6
02-07-2021 08:37,6459,1,201.03
02-07-2021 07:59,6609,1,76.98
29-06-2021 11:51,6609,1,74.65
28-06-2021 09:42,6957,1,20.19
24-06-2021 20:59,6572,1,210.18
23-06-2021 10:28,6021,5,133.09
22-06-2021 12:59,6619,1,95.03
22-06-2021 09:20,6619,1,95.03
22-06-2021 08:10,6016,4,134.22
21-06-2021 20:53,6740,1,79.59
21-06-2021 15:07,6016,4,147.9
21-06-2021 14:47,6016,3,114.59
20-06-2021 20:12,6816,1,94.03
18-06-2021 23:12,6459,2,390.98
18-06-2021 07:30,6609,1,77.59
16-06-2021 15:57,6740,2,135.03
16-06-2021 10:53,6609,1,77.47
16-06-2021 08:46,6459,1,550.94
15-06-2021 14:51,6459,1,200.55
14-06-2021 13:15,6609,1,104.96
14-06-2021 13:15,6961,2,104.96
11-06-2021 14:40,6459,1,212.98
11-06-2021 13:08,23774,1,38.62
10-06-2021 18:57,6609,1,83.59
08-06-2021 10:24,6459,1,199.92
07-06-2021 15:48,6021,1,33.52
04-06-2021 11:15,6619,1,223.12
30-05-2021 10:52,6572,1,332.59
26-05-2021 17:36,6212,1,489.96
25-05-2021 16:37,6803,1,146.59
25-05-2021 12:15,6609,1,168.99
24-05-2021 17:24,23774,1,32.74
24-05-2021 10:53,6184,1,224.96
20-05-2021 10:12,6572,2,720.25
19-05-2021 11:32,6016,6,868.67
13-05-2021 11:23,6816,3,260.98
09-05-2021 08:06,23774,1,32.53
06-05-2021 10:39,6591,1,209.55
05-05-2021 11:14,6619,1,223.12
04-05-2021 08:46,6459,1,217.93
03-05-2021 18:10,6184,1,233.85
03-05-2021 15:08,6816,1,94.52
29-04-2021 22:58,23774,1,32.74
29-04-2021 12:47,6790,1,191.37
28-04-2021 13:02,6619,3,264.59
27-04-2021 15:54,6021,6,153.41
27-04-2021 09:58,6021,10,247.04
22-04-2021 11:30,5931,1,218.03
21-04-2021 14:28,6609,1,80.65
20-04-2021 13:41,23239,5,89.71
20-04-2021 13:41,23785,3,89.71
19-04-2021 07:00,6816,1,87.55
16-04-2021 12:03,6021,1,37.98
15-04-2021 10:25,6609,1,71.55
13-04-2021 13:06,23774,2,143.34
09-04-2021 07:30,23774,1,33.03
08-04-2021 11:39,6184,1,235.2
06-04-2021 22:11,6184,1,245.56
06-04-2021 22:11,8314,2,245.56
06-04-2021 21:56,6740,1,79.59
05-04-2021 11:39,6609,1,77.59
01-04-2021 08:45,6077,1,95.92
31-03-2021 10:55,6021,8,177.26
29-03-2021 11:41,6195,1,276
26-03-2021 17:42,6609,1,70.92
26-03-2021 10:33,6803,3,545.46
26-03-2021 10:33,6816,1,545.46
25-03-2021 09:40,6609,1,153.75
24-03-2021 15:41,6021,2,58.47
24-03-2021 13:29,6459,4,780.52
23-03-2021 11:26,6609,1,79.75
23-03-2021 11:26,6959,2,79.75
22-03-2021 17:37,6021,2,62.59
18-03-2021 02:30,6740,5,541.51
17-03-2021 17:13,6619,1,209.45
15-03-2021 16:37,6459,2,401.8
15-03-2021 10:00,6572,1,181.55
12-03-2021 20:15,6609,1,77.47
12-03-2021 12:14,6803,1,199.13
12-03-2021 11:47,6609,4,595.5
11-03-2021 13:54,23774,3,562.99
05-03-2021 11:43,6790,1,288.97
03-03-2021 12:17,6816,15,1211.31
03-03-2021 09:20,5931,2,427.25
03-03-2021 03:29,6619,2,320.33
02-03-2021 10:33,6619,2,177.03
26-02-2021 18:34,6816,1,96.65
25-02-2021 13:21,6021,3,231.18
24-02-2021 11:16,6609,1,72.03
22-02-2021 11:36,23774,1,38.55
22-02-2021 11:36,23239,2,38.55
20-02-2021 22:22,6609,2,168.1
18-02-2021 05:04,6459,2,475.02
17-02-2021 20:51,6609,1,79
17-02-2021 20:51,23774,1,79
17-02-2021 12:46,6803,2,320.55
16-02-2021 17:12,6459,1,215.25
16-02-2021 08:14,23774,1,20
15-02-2021 09:33,6687,3,505.8
13-02-2021 21:43,6021,1,38.59
13-02-2021 20:20,23774,1,175.6
13-02-2021 20:20,6959,2,175.6
10-02-2021 14:06,6021,56,1336.71
10-02-2021 08:59,6609,3,288.53
09-02-2021 14:11,5956,4,839.55
09-02-2021 13:41,6687,1,269.65
05-02-2021 13:48,6619,1,97.65
04-02-2021 13:01,6974,2,79.65
03-02-2021 16:17,6619,1,93.15
01-02-2021 17:41,6974,1,45.03
31-01-2021 20:10,6803,1,143.65
29-01-2021 13:30,7234,1,382.55
28-01-2021 15:21,6687,1,128.87
27-01-2021 17:57,6021,10,247.04
27-01-2021 01:53,6459,2,1088.76
25-01-2021 13:07,6021,12,285.84
25-01-2021 11:29,6740,1,110.69
25-01-2021 08:43,6459,1,206.59
23-01-2021 14:34,6609,1,71.55
21-01-2021 18:18,6609,1,76.5
21-01-2021 11:39,6790,1,395.24
19-01-2021 12:09,6619,1,99.98
14-01-2021 16:38,6021,3,76.87
11-01-2021 15:20,6609,8,479.17
11-01-2021 14:42,6018,1,87.98
11-01-2021 14:03,6591,5,2160.13
11-01-2021 13:20,6459,1,200.55
07-01-2021 13:56,6609,1,100.21
06-01-2021 11:52,6021,2,57.03
04-01-2021 14:55,6609,2,131.03
04-01-2021 11:09,6609,1,70.92
02-01-2021 12:53,6609,1,76.5
29-12-2020 17:02,6609,1,76.98
23-12-2020 18:57,6687,5,580.07
16-12-2020 09:47,6459,2,387.51
15-12-2020 14:24,6021,1,101.65
14-12-2020 16:11,6687,2,523.06
09-12-2020 21:19,6816,1,118.38
04-12-2020 12:48,6609,1,98.31
03-12-2020 16:02,6740,1,73.08
30-11-2020 14:56,6687,1,124.54
26-11-2020 17:42,6609,1,186.97
24-11-2020 08:38,6609,1,81.58
23-11-2020 15:37,6591,1,209.08
22-11-2020 18:17,6609,1,83.79
19-11-2020 14:44,6459,1,447.24
19-11-2020 14:16,6459,2,1087.68
19-11-2020 09:10,6591,1,207.73
19-11-2020 08:55,6609,1,71.08
12-11-2020 23:55,6609,1,416.07
12-11-2020 23:55,6816,1,416.07
12-11-2020 23:55,6816,1,416.07
12-11-2020 23:55,6609,1,416.07
12-11-2020 23:55,6803,1,416.07
12-11-2020 12:56,6609,2,131.01
11-11-2020 17:12,6016,2,81.89
11-11-2020 13:51,5931,1,217.54
11-11-2020 09:30,6021,20,526.4
10-11-2020 16:52,6740,2,139.89
10-11-2020 15:32,6591,1,209.08
10-11-2020 14:35,6687,5,580.07
06-11-2020 11:17,6021,6,158.77
04-11-2020 17:19,6790,2,400.1
02-11-2020 13:06,6021,12,294.88
02-11-2020 10:00,6687,1,269.06
30-10-2020 09:06,7234,1,380.73
26-10-2020 18:13,6609,1,77.08
26-10-2020 12:13,6687,1,196.88
20-10-2020 15:06,6740,1,73.08
20-10-2020 11:36,6184,1,225.23
19-10-2020 11:31,6077,2,374.73
19-10-2020 09:59,6572,1,287.19
16-10-2020 11:12,6740,1,83.47
14-10-2020 18:25,6459,9,1672.72
13-10-2020 10:26,6021,2,52.54
12-10-2020 14:07,6619,2,176.54
12-10-2020 10:11,6184,1,223.78
09-10-2020 13:37,6740,1,73.08
08-10-2020 16:17,6619,1,94.54
08-10-2020 09:56,6619,2,177.01
06-10-2020 11:34,6609,1,71.54
01-10-2020 12:40,6459,2,434.87
01-10-2020 11:26,5956,1,217.47
29-09-2020 12:50,6803,1,146.31
28-09-2020 09:51,6803,1,176.14
25-09-2020 15:31,6021,1,66.44
23-09-2020 17:21,6572,1,187.27
23-09-2020 15:37,6740,1,82.73
23-09-2020 11:22,6619,1,277.08
22-09-2020 16:35,6687,1,269.06
22-09-2020 13:00,6459,1,205.89
22-09-2020 09:59,6021,12,282.88
21-09-2020 15:04,5942,1,183.73
18-09-2020 12:29,6619,2,177.01
17-09-2020 16:45,6619,1,94.54
16-09-2020 15:08,6740,4,254.76
15-09-2020 09:41,6016,3,102.54
15-09-2020 09:20,6687,3,375.31
10-09-2020 14:23,6459,13,6125.25
10-09-2020 14:23,6459,1,6125.25
10-09-2020 14:19,6459,1,586.6
10-09-2020 09:15,6459,1,188
10-09-2020 09:10,6459,10,3760
10-09-2020 09:10,6459,10,3760
09-09-2020 14:51,6609,2,135.89
08-09-2020 16:28,6021,2,61.89
03-09-2020 10:20,6591,1,209.08
31-08-2020 14:29,6740,2,137.06
29-08-2020 12:46,6609,1,78.56
28-08-2020 14:07,6093,2,214.89
27-08-2020 15:00,6591,1,398.09
21-08-2020 14:05,6609,4,251.72
18-08-2020 16:18,6609,1,77.08
17-08-2020 20:29,6023,1,179.56
14-08-2020 09:00,6021,25,578
12-08-2020 15:00,5931,1,256.25
11-08-2020 16:17,6816,1,92.89
10-08-2020 17:30,6459,1,205.89
10-08-2020 09:27,6021,1,52.08
10-08-2020 09:27,6021,1,52.08
06-08-2020 19:25,6609,1,71.54
05-08-2020 13:35,6591,4,816.52
03-08-2020 12:09,6021,2,57.89
03-08-2020 09:59,6591,1,366.01
30-07-2020 18:21,6019,1,89.89
30-07-2020 07:52,6021,10,218.84
29-07-2020 14:39,6740,1,73.08
28-07-2020 10:05,6609,1,77.54
27-07-2020 15:11,6459,1,208.78
24-07-2020 19:45,6609,1,78.56
20-07-2020 15:10,6619,1,94.54
18-07-2020 07:55,6609,2,131.01
15-07-2020 18:27,6950,2,28.13
14-07-2020 02:37,6740,4,409.82
13-07-2020 23:53,6212,1,314.6
13-07-2020 12:20,6459,1,209.51
08-07-2020 14:19,6459,1,212.42
07-07-2020 12:31,6021,1,34.54
05-07-2020 07:56,6609,2,131.01
01-07-2020 09:08,6459,1,214.6
29-06-2020 10:53,6212,1,312.42
24-06-2020 16:49,6609,3,190.01
24-06-2020 13:39,6459,2,1109.56
21-06-2020 23:06,5931,1,224.56
19-06-2020 17:38,6619,1,82
19-06-2020 14:56,6459,4,766.97
19-06-2020 07:56,6021,5,114.42
17-06-2020 15:45,6609,1,153.12
16-06-2020 10:58,6021,2,51.47
15-06-2020 13:53,6609,1,71.54
11-06-2020 11:46,6816,1,98.89
10-06-2020 12:32,6021,2,52.54
10-06-2020 11:24,6459,2,1109.56
10-06-2020 11:07,6609,3,190.01
08-06-2020 11:05,6021,2,77.83
01-06-2020 20:32,6609,1,90.14
01-06-2020 12:39,6021,2,56.54
27-05-2020 12:46,6619,1,93.47
18-05-2020 14:33,6619,1,99.89
18-05-2020 14:15,6459,1,773.15
14-05-2020 11:00,5931,1,217.54
12-05-2020 14:13,6790,4,1118.36
10-05-2020 16:16,6609,1,71.54
07-05-2020 11:10,6790,1,192.58
04-05-2020 14:29,6609,1,76.04
04-05-2020 10:38,6740,1,83.47
04-05-2020 09:42,6609,1,69.73
03-05-2020 08:52,6459,1,212.42
02-05-2020 11:34,6609,1,72.01
30-04-2020 15:17,6790,2,4048.14
30-04-2020 15:17,6459,4,4048.14
30-04-2020 09:48,6021,10,242.2
28-04-2020 15:04,6572,2,349.51
27-04-2020 12:26,6816,1,85.73
27-04-2020 12:21,6205,1,378.38
27-04-2020 11:57,6018,1,58.01
23-04-2020 11:55,6803,1,155.59
21-04-2020 08:30,6609,1,73.67
21-04-2020 08:30,6953,2,73.67
20-04-2020 14:10,6609,1,71.54
18-04-2020 11:32,6459,5,971.98
15-04-2020 14:40,6687,1,129.89
09-04-2020 08:53,6459,1,208.78
08-04-2020 11:51,6459,1,224.18
07-04-2020 15:11,6803,1,166.04
02-04-2020 16:04,6459,1,198.73
01-04-2020 08:43,6740,1,177.94
31-03-2020 10:43,6790,12,2292.6
30-03-2020 11:07,6740,2,133.47
24-03-2020 15:59,6619,3,263.89
23-03-2020 14:31,6021,1,34.08
20-03-2020 19:11,6459,1,218.07
16-03-2020 12:18,6619,2,547.89
11-03-2020 17:37,6609,1,71.54
11-03-2020 11:39,6021,2,56.54
09-03-2020 22:12,6021,6,146.91
05-03-2020 19:24,6609,1,76.89
05-03-2020 13:49,6459,1,359.92
05-03-2020 10:36,6687,1,127.06
05-03-2020 10:09,6459,1,543.18
04-03-2020 20:01,6021,2,52.54
03-03-2020 09:51,6459,1,210.23
03-03-2020 03:08,6459,1,203.06
02-03-2020 14:01,6763,1,92.54
28-02-2020 11:29,6459,3,2673.36
28-02-2020 11:29,6459,2,2673.36
28-02-2020 11:29,6459,3,2673.36
28-02-2020 11:29,6687,3,2673.36
28-02-2020 10:53,6572,1,195.35
26-02-2020 13:18,6459,1,338.54
25-02-2020 11:38,6790,3,600.15
19-02-2020 12:00,6021,5,120.07
18-02-2020 11:11,6021,2,52.08
11-02-2020 14:41,6609,2,133.06
11-02-2020 14:21,6021,1,32.54
11-02-2020 13:32,6803,1,226.32
11-02-2020 09:59,6619,6,494.36
10-02-2020 18:53,6093,1,117.33
04-02-2020 13:07,6021,1,32.54
03-02-2020 15:12,6740,3,195.08
03-02-2020 13:57,6018,1,87.04
31-01-2020 14:55,6459,1,200.54
29-01-2020 09:09,6619,2,181.89
28-01-2020 19:54,6740,1,154.91
28-01-2020 15:17,6187,1,345.67
28-01-2020 15:17,8312,2,345.67
28-01-2020 12:14,6077,7,554.61
28-01-2020 10:37,6077,6,479.61
22-01-2020 14:47,6021,10,245.62
20-01-2020 07:40,6740,1,82.73
17-01-2020 09:38,6459,4,977.21
16-01-2020 12:25,5931,1,216.47
15-01-2020 12:41,6619,1,95.01
13-01-2020 17:24,6740,1,199.44
13-01-2020 17:24,6763,1,199.44
13-01-2020 17:24,6950,4,199.44
13-01-2020 15:15,6021,1,34.54
09-01-2020 19:03,6803,1,162.01
09-01-2020 11:33,6021,2,52.54
08-01-2020 18:05,6816,1,96.06
08-01-2020 17:07,6021,12,308.83
08-01-2020 16:06,6459,1,359.92
08-01-2020 15:43,6459,2,572.21
31-12-2019 13:24,6609,2,131.01
31-12-2019 09:27,5956,1,217.47
23-12-2019 11:39,6572,8,1336.16
19-12-2019 13:21,6740,1,82.24
19-12-2019 12:10,6021,12,280.05
18-12-2019 14:59,6021,10,252.3
17-12-2019 13:11,6619,1,121.6
17-12-2019 11:23,6609,1,69.94
17-12-2019 10:58,6619,1,94.4
17-12-2019 06:52,6740,1,82.24
16-12-2019 17:17,6609,1,69.24
14-12-2019 20:22,6609,1,70.95
13-12-2019 15:31,6740,4,377.08
13-12-2019 11:28,6591,1,295.14
13-12-2019 11:17,6459,17,8721
06-12-2019 12:58,6591,1,208.53
06-12-2019 11:34,6797,6,874.91
06-12-2019 11:34,6803,2,874.91
05-12-2019 16:06,6619,2,547.05
04-12-2019 13:01,6022,2,448.9
03-12-2019 17:01,6459,1,302.22
03-12-2019 12:00,6740,1,72.95
02-12-2019 11:50,6790,1,286.9
28-11-2019 09:59,6609,3,304.31
23-11-2019 16:40,6016,2,70.24
23-11-2019 16:28,6740,1,78.05
22-11-2019 12:57,6459,1,208.98
21-11-2019 11:19,6021,3,76.24
20-11-2019 16:31,6572,1,180.95
20-11-2019 11:46,5956,1,216.94
19-11-2019 22:49,6609,1,76.05
17-11-2019 20:58,6816,1,86.53
15-11-2019 13:16,6740,1,82.24
12-11-2019 18:17,6790,1,365.78
12-11-2019 13:19,6022,1,224.45
08-11-2019 16:08,6021,2,55.73
07-11-2019 10:36,6021,10,210.56
07-11-2019 08:36,6790,1,212.86
05-11-2019 13:33,5931,1,319.5
05-11-2019 09:39,6740,2,162.64
02-11-2019 20:51,5931,1,220.73
01-11-2019 17:11,6816,1,92.95
01-11-2019 11:14,6572,2,348.98
31-10-2019 14:47,6021,6,148.59
31-10-2019 10:17,6459,2,387.66
30-10-2019 15:30,6740,1,90.6
27-10-2019 11:32,6021,12,280.05
